Id,Label,timeset,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,clustering,componentnumber,strongcompnum,indegree,outdegree,Degree
205163,,,19,0.161785,0.185449,27049.266123,0.002947,0.073016,0,9242,5,31,36
206045,,,22,0.150343,0.176335,3161.086697,0.00318,0.180952,0,9236,6,9,15
207002,,,22,0.146608,0.171482,3583.282241,0.002523,0.197368,0,11055,5,15,20
207228,,,22,0.156768,0.18367,17254.95393,0.005434,0.152047,0,11060,11,8,19
207324,,,18,0.194148,0.226024,365.727832,0.000636,0.219772,0,11059,1,37,38
207327,,,18,0.179565,0.207588,23765.087799,0.004485,0.084181,0,11056,10,37,47
207356,,,19,0.209674,0.240121,99129.06736,0.009692,0.09899,0,9307,18,27,45
208016,,,18,0.188558,0.211757,11837.283763,0.007976,0.131016,0,9308,15,19,34
208048,,,21,0.160575,0.182841,800.430647,0.002363,0.247619,0,9322,4,11,15
208083,,,18,0.205483,0.240157,1314.680389,0.001059,0.13242,0,11058,2,71,73
208087,,,18,0.19236,0.215218,6059.05965,0.006184,0.171402,0,9326,12,21,33
208091,,,18,0.195354,0.222157,32121.981498,0.006434,0.069842,0,9321,13,46,59
209245,,,16,0.178758,0.196969,13276.515466,0.000636,0.027273,0,11046,1,10,11
210027,,,23,0.155166,0.184006,25580.628268,0.002329,0.184669,0,11032,5,37,42
210044,,,24,0.127898,0.153699,13399.032208,0.002383,0.194737,0,11029,5,15,20
210286,,,18,0.195041,0.222996,79.852228,0.000636,0.261438,0,11026,1,17,18
10157,,,25,0.115538,0.143346,4417.426268,0.001964,0.122807,0,11012,4,15,19
112148,,,23,0.134616,0.1625,2674.026317,0.003337,0.08547,0,11010,7,20,27
203089,,,23,0.150024,0.176012,13647.674158,0.001862,0.122989,0,11009,4,26,30
208203,,,18,0.205817,0.240681,57361.203168,0.003055,0.062323,0,11007,7,118,125
208204,,,19,0.176675,0.197472,124.400956,0.000613,0.285714,0,11008,1,14,15
201142,,,23,0.124913,0.148408,143267.430145,0.00139,0.133333,0,10816,3,3,6
202025,,,24,0.132882,0.162804,146389.155515,0.002975,0.038655,0,10826,6,29,35
206280,,,20,0.127532,0.149579,31809.170317,0.001828,0.178571,0,11003,4,17,21
209116,,,20,0.124117,0.143897,5009.350069,0.001274,0.047619,0,10988,3,4,7
209181,,,22,0.143986,0.171838,7777.194769,0.000425,0.057143,0,10987,1,14,15
201305,,,23,0.139324,0.170624,5929.735975,0.0025,0.183007,0,11014,5,13,18
202192,,,32,0.074792,0.091082,14.881921,0.000482,0.166667,0,11159,1,2,3
206018,,,22,0.170661,0.201378,55788.853556,0.002153,0.057143,0,11158,5,10,15
206156,,,21,0.167764,0.19711,4862.169091,0.000482,0.061265,0,11157,1,22,23
206226,,,33,0.070936,0.087321,166.318361,0.000937,0.272727,0,11083,2,10,12
207075,,,23,0.139474,0.15778,5154.482174,0.000482,0.055556,0,11153,1,8,9
207121,,,19,0.202436,0.228886,12248.53263,0.000482,0.05291,0,11147,1,27,28
207193,,,27,0.097709,0.110942,518.38598,0.000482,0,0,11142,1,3,4
207235,,,21,0.173784,0.199082,45644.2443,0.002685,0.118577,0,8912,6,18,24
207245,,,23,0.123705,0.151304,477.784372,0.000482,0.192308,0,11129,1,13,14
208019,,,24,0.139709,0.171679,33395.944469,0.002152,0.131607,0,11090,5,39,44
208144,,,23,0.131163,0.154313,396.371994,0.000482,0.075758,0,11128,1,11,12
208201,,,20,0.164071,0.191473,1844.131679,0.00088,0.25817,0,11127,2,16,18
209001,,,25,0.115842,0.142613,977.242675,0.000482,0.233333,0,11121,1,5,6
209044,,,17,0.158562,0.175908,10998.288369,0.00088,0.133333,0,11119,2,8,10
209045,,,20,0.141917,0.159367,584.19168,0.000482,0.1,0,11117,1,9,10
209080,,,19,0.175302,0.203305,2176.008047,0.000987,0.074359,0,11108,2,38,40
209096,,,23,0.141292,0.16619,1831.06401,0.000482,0.242647,0,11096,1,16,17
209128,,,25,0.12457,0.1473,219.466771,0.000482,0.272727,0,11091,1,10,11
209159,,,22,0.161734,0.192353,2449.500177,0.001385,0.150568,0,11086,3,30,33
209189,,,27,0.101983,0.124004,5392.543417,0.001012,0.166667,0,11084,2,11,13
210005,,,24,0.12865,0.150959,238.906566,0.000482,0.242647,0,11080,1,16,17
210035,,,23,0.146789,0.176254,1268.69318,0.000482,0.158333,0,11075,1,15,16
210049,,,26,0.106303,0.122703,219.879435,0.000482,0,0,11074,1,3,4
106083,,,21,0.161601,0.194617,937.474082,0.000875,0.131579,0,10969,2,18,20
106250,,,21,0.161665,0.195131,918.51755,0.000451,0.094017,0,10970,1,26,27
108031,,,27,0.101059,0.123318,194.168093,0.001026,0.25,0,9235,2,2,4
111313,,,19,0.18443,0.215547,10436.27306,0.000875,0.029234,0,10968,2,30,32
9905561,,,32,0.076138,0.097509,4627.962183,0.001898,0.053571,0,9234,4,4,8
205073,,,18,0.182166,0.212989,7828.649482,0.001443,0.123684,0,9232,3,17,20
208035,,,19,0.174952,0.205379,6373.555566,0.001353,0.107008,0,11072,3,31,34
208171,,,18,0.184019,0.214027,12546.171744,0.000929,0.11039,0,11072,2,22,24
206133,,,18,0.201052,0.232638,11586.099217,0.001278,0.074713,0,9233,2,28,30
9309220,,,1,1,1,3071.049234,0.003599,0.166667,0,2955,5,1,6
9406313,,,1,1,1,149.043316,0.006029,0.119048,0,2953,6,1,7
9505280,,,3,0.426829,0.5,23847.880663,0.003333,0.1,0,2957,4,6,10
211271,,,18,0.192314,0.218494,23020.795283,0.002253,0.114719,0,11024,5,17,22
9901431,,,32,0.078711,0.108874,75864.241614,0.008642,0.085695,0,7779,16,23,39
9412228,,,6,0.347339,0.42836,2448.363384,0.001206,0.109524,0,6378,2,13,15
209225,,,28,0.106196,0.130749,1950.149092,0.00082,0.128571,0,11162,2,13,15
3125,,,31,0.081661,0.105445,178239.129157,0.003598,0.066176,0,7779,8,9,17
108188,,,31,0.076762,0.089113,1342.906096,0.003546,0.210526,0,7779,7,12,19
110254,,,28,0.1063,0.133198,1301765.987055,0.001529,0.063636,0,7779,3,8,11
110033,,,27,0.105226,0.128324,735865.225734,0.002952,0.128655,0,7779,6,13,19
110081,,,27,0.107556,0.132217,504371.811026,0.005797,0.07958,0,7779,11,26,37
9905250,,,31,0.07919,0.095862,46756.422819,0.00281,0.087912,0,7779,5,9,14
9803292,,,35,0.064609,0.080165,12240.841317,0.002592,0.083333,0,7779,4,5,9
9902400,,,32,0.076741,0.099702,29806.162947,0.001915,0.033088,0,7779,4,13,17
9907570,,,31,0.077545,0.090648,3271.05461,0.003638,0.153846,0,7779,7,6,13
9909241,,,31,0.079193,0.095799,80256.885398,0.001613,0.144444,0,7779,3,7,10
11191,,,30,0.083058,0.098841,110495.884968,0.006409,0.092391,0,7779,12,12,24
102338,,,31,0.077862,0.091882,85228.895654,0.003609,0.180147,0,7779,7,10,17
9906448,,,8,0.265306,0.318353,196.294525,0.002413,0.236364,0,7240,4,7,11
6288,,,34,0.069001,0.088686,5482.953382,0.003692,0.128205,0,7779,6,7,13
8066,,,30,0.089974,0.10958,40340.149201,0.003853,0.166667,0,7779,6,6,12
9701385,,,33,0.071707,0.090398,49379.309617,0.002072,0.111111,0,7779,4,5,9
9508306,,,0,0,0,0,0.000937,0.5,0,6334,2,0,2
9601329,,,3,0.5625,0.648148,9434.728803,0.002613,0.041667,0,6333,6,3,9
9606331,,,4,0.39726,0.479885,87708.007935,0.004155,0.107143,0,4426,3,5,8
9609324,,,31,0.083372,0.117234,222516.4229,0.01167,0.056848,0,7779,8,60,68
9506299,,,2,0.75,0.833333,29620.000291,0.002469,0.111111,0,6331,5,4,9
9804395,,,32,0.077811,0.102541,0,0,0.333333,0,11163,0,4,4
9402251,,,0,0,0,0,0.006933,0.128788,0,4046,12,0,12
9803416,,,31,0.083544,0.112371,46552.330524,0.003047,0.242424,0,7779,5,7,12
9506407,,,2,0.8,0.875,6407.405926,0.013707,0.051948,0,1921,19,3,22
9610299,,,3,0.478261,0.545455,145.972859,0.007014,0.333333,0,5297,8,2,10
9301238,,,0,0,0,0,0.002791,0.083333,0,465,4,0,4
9309309,,,1,1,1,0,0,0,0,11164,0,3,3
4242,,,25,0.103308,0.120186,263.699184,0.000538,0.194444,0,11165,1,8,9
3291,,,24,0.114018,0.134692,19133.674904,0.002945,0.123377,0,9165,7,15,22
3292,,,33,0.074011,0.099916,1712.699811,0.001008,0.1,0,9164,2,4,6
9810321,,,35,0.063087,0.079373,31883.317141,0.002136,0.113971,0,7779,4,13,17
203256,,,25,0.121912,0.147541,13675.78754,0.001244,0.22381,0,11166,3,12,15
3115,,,26,0.118655,0.149044,148251.77278,0.003658,0.095816,0,7779,8,31,39
103014,,,27,0.106462,0.127847,12248.810522,0.003416,0.25641,0,8833,7,6,13
9903328,,,31,0.083957,0.115816,106757.124835,0.009755,0.104827,0,7779,17,35,52
9404203,,,0,0,0,0,0.001323,0,0,8189,1,0,1
107294,,,32,0.078855,0.105117,65867.113815,0.006211,0.106061,0,7779,11,1,12
2211,,,30,0.088022,0.112135,2250.869447,0.004535,0.145238,0,7779,8,13,21
6314,,,28,0.097388,0.125298,1645.963965,0.002607,0.16,0,8839,5,21,26
7091,,,23,0.139018,0.170765,197692.855763,0.017226,0.101798,0,7779,31,31,62
7129,,,24,0.124935,0.150307,6195.479104,0.010469,0.109146,0,7779,19,22,41
101147,,,26,0.111458,0.139031,46163.829652,0.003315,0.188506,0,7779,6,24,30
101152,,,27,0.103138,0.127248,9186.78235,0.00247,0.135714,0,7779,5,16,21
101260,,,23,0.13918,0.171179,145014.563701,0.005617,0.120155,0,7779,10,33,43
9306228,,,0,0,0,0,0.001104,0,0,8832,2,0,2
9409214,,,2,0.636364,0.714286,21.74932,0.000681,0.142857,0,8831,1,6,7
9706447,,,40,0.050218,0.06318,5271.451896,0.003229,0.25,0,7779,4,12,16
9805344,,,32,0.078903,0.111577,20338.122329,0.012465,0.112698,0,7779,18,18,36
9911411,,,31,0.083046,0.1088,13822.248397,0.001495,0.233333,0,7779,3,7,10
9809589,,,32,0.076707,0.100704,25687.173117,0.00413,0.098925,0,7779,7,24,31
9409204,,,3,0.533333,0.645833,30.370305,0.005478,0.263636,0,2205,8,3,11
9409299,,,2,0.615385,0.6875,40,0.004096,0.142857,0,2204,5,3,8
9406367,,,4,0.376744,0.427984,0,0,0.190476,0,11168,0,7,7
9403315,,,3,0.480519,0.522523,63.124663,0.000795,0.122222,0,11167,2,8,10
9310368,,,2,0.769231,0.85,5003.687846,0.001764,0.033333,0,1286,3,7,10
9303217,,,1,1,1,4.552167,0.001414,0.166667,0,1228,1,2,3
9306335,,,0,0,0,0,0.001414,0,0,1227,1,0,1
9411396,,,4,0.564103,0.69697,0,0,0,0,11169,0,10,10
106002,,,22,0.160635,0.18932,3188298.153179,0.004673,0.067496,0,7779,7,46,53
201211,,,23,0.148688,0.169612,17625.527211,0.00561,0.164032,0,7779,8,15,23
101005,,,22,0.154036,0.192168,353314.576447,0.008722,0.059397,0,7779,11,37,48
108136,,,22,0.152727,0.177832,1655635.373326,0.005651,0.122807,0,7779,9,11,20
112226,,,23,0.158694,0.186587,64951.330189,0.00483,0.093596,0,7779,9,20,29
102063,,,25,0.115643,0.144057,27224.858844,0.001526,0.109687,0,7779,3,24,27
104190,,,22,0.160492,0.191857,538393.689842,0.000632,0.078431,0,7779,1,17,18
9304210,,,0,0,0,0,0.001657,0.333333,0,2826,3,0,3
9309314,,,0,0,0,0,0.001522,0.333333,0,3158,3,0,3
9310231,,,1,1,1,0,0.001125,0.5,0,3157,2,1,3
9307233,,,0,0,0,0,0.002379,0.083333,0,3952,4,0,4
9811229,,,33,0.071203,0.088896,14179.886537,0.000397,0.266667,0,11170,1,5,6
203080,,,20,0.157716,0.182396,1581.935465,0.000544,0.207143,0,8568,1,20,21
109272,,,21,0.148497,0.172851,7081.601205,0.003866,0.106719,0,7779,8,15,23
112190,,,24,0.128226,0.163925,1608.278133,0.000877,0.163768,0,8567,2,44,46
201056,,,19,0.158344,0.177526,90860.033097,0.003653,0.191176,0,7779,7,10,17
101046,,,24,0.125444,0.159287,51870.651939,0.001124,0.167614,0,7779,2,31,33
9802422,,,31,0.084295,0.119855,101191.695627,0.008126,0.202299,0,7779,8,22,30
12205,,,23,0.144163,0.179813,33699.549767,0.004631,0.089655,0,7779,8,22,30
105280,,,24,0.12915,0.158881,18886.851676,0.002907,0.196429,0,7779,3,5,8
9808345,,,4,0.4,0.520833,3.081876,0.000896,0,0,7616,1,1,2
9711509,,,35,0.064872,0.082814,16256.918324,0.004671,0.173077,0,7779,7,6,13
9803248,,,31,0.081816,0.109108,7872.70442,0.003276,0.159341,0,7779,5,9,14
9709512,,,44,0.041987,0.051052,539.150178,0.001562,0.128788,0,7779,2,10,12
9905466,,,24,0.118815,0.165534,310781.064902,0.00799,0.060143,0,7779,15,117,132
9607409,,,3,0.466667,0.52381,68.847136,0.002484,0.066667,0,7312,5,1,6
8277,,,32,0.077934,0.100057,0,0,0.05,0,11171,0,5,5
9803276,,,33,0.070708,0.085339,23095.387145,0.001566,0.033333,0,7779,3,3,6
9912434,,,33,0.074151,0.096631,22554.866637,0.011139,0.061576,0,7779,23,6,29
9311344,,,0,0,0,0,0.013299,0.114286,0,4951,21,0,21
9911291,,,32,0.079061,0.105091,173131.907847,0.008963,0.126482,0,7779,14,9,23
209330,,,23,0.146055,0.181375,1774.133811,0.000397,0.126877,0,11172,1,36,37
5269,,,26,0.113267,0.141646,24841.097809,0.004872,0.102632,0,7823,11,9,20
103155,,,24,0.116432,0.141694,163293.249619,0.003289,0.093651,0,7779,7,29,36
110402,,,24,0.131195,0.161987,2315.386873,0.001317,0.2,0,7824,3,23,26
9905341,,,36,0.060465,0.076607,47973.856736,0.002383,0.122222,0,7779,5,5,10
9910395,,,37,0.057848,0.076546,5776.048821,0.00896,0.095385,0,7779,16,10,26
9812435,,,6,0.307692,0.363826,112.803625,0.00165,0.069444,0,7822,3,6,9
9706336,,,2,0.666667,0.75,44.532607,0.001568,0.166667,0,7580,3,1,4
9707373,,,35,0.064075,0.082341,81678.675753,0.002998,0.109091,0,7779,7,4,11
2142,,,30,0.097234,0.133435,80641.206917,0.002428,0.091856,0,7779,5,28,33
6062,,,33,0.076165,0.108889,48657.917279,0.000591,0.290909,0,7779,1,10,11
12250,,,25,0.103509,0.121733,76.223492,0.002183,0.217391,0,7779,4,20,24
9609321,,,3,0.435897,0.490196,17.649873,0.010698,0.161765,0,5405,15,2,17
9907235,,,10,0.21327,0.243096,226.041509,0.003478,0.178571,0,6624,6,2,8
104201,,,25,0.104194,0.123958,33.636565,0.000875,0.436364,0,7821,2,9,11
109072,,,26,0.113241,0.138563,7629.471836,0.003981,0.210769,0,7820,8,18,26
9605457,,,3,0.5,0.598039,280.592936,0.005949,0.137363,0,5413,9,5,14
9609320,,,41,0.047785,0.058908,118444.233543,0.010832,0.134199,0,7779,13,9,22
105291,,,33,0.073227,0.095418,27000.783086,0.008548,0.190476,0,7779,14,7,21
108207,,,23,0.143634,0.188833,773837.241141,0.002663,0.051724,0,7779,3,27,30
9803410,,,43,0.043848,0.054204,5593.459856,0.003704,0.090909,0,7779,5,6,11
4047,,,35,0.064341,0.080928,550.26193,0.004352,0.125,0,7779,8,1,9
9609509,,,47,0.037165,0.042804,333.936339,0.003497,0.047619,0,7779,3,4,7
8169,,,0,0,0,0,0.000469,0,0,8333,1,0,1
105226,,,22,0.147983,0.177854,278.715534,0.000892,0.166667,0,8332,2,7,9
109147,,,23,0.133838,0.159136,661.926266,0.000867,0.22381,0,8331,2,13,15
110299,,,23,0.140024,0.168809,408.30792,0.001072,0.197802,0,8244,2,12,14
9410354,,,1,1,1,34.920085,0.007249,0.083333,0,4047,8,1,9
102116,,,22,0.142042,0.171886,1316.566753,0.002952,0.156907,0,7779,4,33,37
9709506,,,34,0.068173,0.089253,46348.294606,0.014019,0.134058,0,7779,11,13,24
9911478,,,26,0.101661,0.12528,2060.280329,0.002022,0.25,0,7779,1,5,6
2039,,,23,0.138248,0.174633,245129.25348,0.009639,0.074501,0,7779,17,46,63
9310333,,,2,0.714286,0.8,23476.30683,0.001557,0.066667,0,7766,3,3,6
9909313,,,23,0.120804,0.136355,160756.02618,0.002593,0.055556,0,7779,5,5,10
9806457,,,35,0.063136,0.076947,8030.152006,0.007824,0.069444,0,7779,5,4,9
203204,,,31,0.080639,0.099085,17611.037564,0.000423,0.196429,0,11179,1,7,8
6239,,,1,1,1,13,0.00212,0.1,0,11177,5,1,6
12127,,,0,0,0,0,0.001799,0.416667,0,11173,4,0,4
106266,,,2,0.7,0.785714,13.166667,0.000847,0.1,0,11178,2,4,6
108067,,,4,0.481481,0.596154,1.75,0.001693,0.303571,0,11174,4,4,8
9910208,,,0,0,0,0,0.000529,0,0,11176,1,0,1
9903296,,,1,1,1,5.333333,0.00045,0,0,11175,1,2,3
9801438,,,47,0.037638,0.048164,0,0,0.233333,0,11180,0,6,6
9304236,,,0,0,0,0,0.001525,0,0,2855,2,0,2
9801338,,,29,0.088496,0.104856,0,0,0.055556,0,11181,0,10,10
9404337,,,0,0,0,0,0.005164,0.055556,0,2380,10,0,10
9612358,,,29,0.087826,0.102345,28950.233616,0.005652,0.092857,0,7779,11,10,21
9701387,,,5,0.357143,0.472778,11.267857,0.001682,0.155556,0,7668,4,6,10
9303258,,,1,1,1,0,0.00554,0.233333,0,4232,9,1,10
9306237,,,1,1,1,0.25,0.007701,0.233333,0,4231,14,1,15
9502345,,,28,0.096218,0.115122,96463.450305,0.001379,0.025641,0,7779,2,11,13
9601216,,,4,0.481481,0.554487,1492.592835,0.007114,0.208791,0,2348,9,5,14
8313,,,25,0.107718,0.127642,3.071896,0.000448,0.5,0,11187,1,3,4
6338,,,24,0.120672,0.150248,136339.73697,0.00403,0.102767,0,11186,9,15,24
7004,,,25,0.107751,0.127917,149.327755,0.00403,0.186813,0,11186,9,6,15
9901440,,,33,0.072193,0.09139,4190.386692,0.006346,0.136842,0,11182,14,6,20
4153,,,26,0.106695,0.131441,57714.899363,0.004583,0.083333,0,7779,10,2,12
6093,,,23,0.132348,0.171182,110133.176139,0.001039,0.109091,0,11185,2,9,11
9909321,,,33,0.072185,0.091167,28.395384,0.001461,0.266667,0,11183,3,7,10
9702382,,,39,0.052563,0.064655,0,0,0.05,0,11188,0,5,5
9702412,,,36,0.059265,0.076133,43677.794426,0.018354,0.105911,0,7779,16,13,29
9709365,,,36,0.061018,0.085739,239195.497006,0.007045,0.048104,0,7779,6,41,47
9712406,,,32,0.076996,0.10605,3330.228971,0.002934,0.141026,0,7779,5,34,39
9906363,,,26,0.106924,0.136881,68787.859962,0.004728,0.107955,0,7779,9,24,33
9806505,,,34,0.069963,0.099425,16476.619117,0.010559,0.195,0,7779,9,16,25
9901220,,,24,0.118556,0.156548,300892.32673,0.008261,0.115171,0,7779,10,38,48
9806222,,,32,0.078559,0.110304,8994.473817,0.003792,0.147368,0,7779,4,16,20
9709490,,,35,0.064826,0.083479,78298.379761,0.002305,0.068333,0,7779,4,21,25
9606393,,,34,0.06842,0.086358,161595.755747,0.003154,0.175439,0,7779,5,14,19
9504432,,,39,0.052397,0.063107,306.582422,0.001989,0.257576,0,7779,2,10,12
9703344,,,5,0.400862,0.482258,47893.572984,0.001429,0.128676,0,6139,3,14,17
9706357,,,34,0.068357,0.091719,3.103243,0.002205,0.411111,0,7779,3,7,10
9704371,,,31,0.08114,0.10835,486557.816881,0.006659,0.119048,0,7779,8,14,22
9606478,,,33,0.072781,0.096751,75530.273777,0.001197,0.065217,0,7779,2,21,23
9706220,,,33,0.072717,0.099501,77595.574125,0.004039,0.139496,0,7779,6,29,35
107145,,,23,0.140195,0.167262,449.297246,0.000546,0.16996,0,8993,1,22,23
9308301,,,1,1,1,148.418906,0.001803,0,0,6062,2,1,3
9702304,,,35,0.065088,0.083654,25306.883878,0.003511,0.375,0,7779,4,4,8
9609313,,,1,1,1,15.753542,0.003406,0.15,0,4692,3,2,5
9609528,,,8,0.213675,0.243748,187.998663,0.000949,0.166667,0,4742,1,2,3
9508367,,,2,0.666667,0.75,2211.43574,0.002049,0,0,4715,1,1,2
9604334,,,43,0.044008,0.058653,152544.528098,0.004594,0.054924,0,7779,5,28,33
9311240,,,3,0.552632,0.611111,77228.489638,0.002457,0,0,4734,1,5,6
9509273,,,41,0.047923,0.062213,26215.53011,0.001832,0.123377,0,7779,2,20,22
9507358,,,4,0.409836,0.493333,13547.178431,0.005534,0.063636,0,2557,7,4,11
9411376,,,2,0.666667,0.75,0.5,0.000397,0,0,11189,1,1,2
9411352,,,2,0.666667,0.75,0,0,0.166667,0,11190,0,3,3
301102,,,25,0.118787,0.133588,0,0,0.211111,0,11194,0,10,10
207185,,,24,0.129945,0.147666,14227.360295,0.000397,0.185897,0,11193,1,12,13
9803431,,,30,0.084714,0.101461,11119.644483,0.003095,0.190476,0,11191,7,8,15
9911438,,,30,0.083374,0.098077,11397.312736,0.003415,0.160256,0,11192,8,5,13
212161,,,23,0.130729,0.159667,4249.149515,0.000397,0.087121,0,11196,1,32,33
4206,,,30,0.096087,0.131931,360441.796698,0.006331,0.054446,0,7779,13,45,58
9038,,,31,0.088554,0.117315,283711.72834,0.009902,0.083669,0,7779,18,14,32
10297,,,30,0.087917,0.117864,116745.926249,0.011194,0.069082,0,7779,20,28,48
11281,,,30,0.090751,0.120573,4525.203505,0.002687,0.085145,0,8675,6,18,24
103275,,,30,0.087428,0.115021,26296.322024,0.010834,0.156404,0,7779,20,10,30
103295,,,30,0.085113,0.111894,23222.131599,0.007722,0.181667,0,7779,15,11,26
106162,,,30,0.084673,0.110167,1119.517225,0.002758,0.27619,0,10565,6,9,15
111244,,,26,0.108327,0.13468,5766.624733,0.011912,0.16,0,8048,22,29,51
202270,,,23,0.12885,0.169293,263912.698486,0.015321,0.146564,0,8072,31,62,93
204191,,,24,0.129904,0.155134,88631.705402,0.003937,0.167742,0,10566,9,22,31
9402324,,,1,1,1,132.232084,0.008806,0.058333,0,4142,14,2,16
9511384,,,5,0.375,0.469048,29.986447,0.001615,0.071429,0,11195,4,3,7
103184,,,31,0.084325,0.108497,4348.327859,0.00367,0.355556,0,7779,6,6,12
106319,,,24,0.133595,0.161693,290334.835862,0.012848,0.179965,0,8785,22,29,51
102321,,,24,0.122361,0.152867,265739.49034,0.014813,0.194549,0,7779,19,38,57
102337,,,26,0.103825,0.134806,8657.052273,0.007941,0.200816,0,8029,11,39,50
105205,,,25,0.120348,0.149253,284714.746246,0.006592,0.183626,0,7779,9,38,47
106248,,,25,0.119486,0.156016,89358.343462,0.006428,0.148087,0,8027,8,53,61
107142,,,27,0.108161,0.1362,16663.355795,0.011636,0.191752,0,8044,19,30,49
107256,,,25,0.120099,0.155036,38596.683123,0.006894,0.150518,0,8039,9,61,70
111227,,,27,0.108979,0.137406,3082.273781,0.005879,0.253201,0,8050,10,28,38
9508414,,,5,0.296296,0.347917,51606.745554,0.010957,0.055556,0,4111,8,1,9
6263,,,33,0.072427,0.091453,10659.787945,0.00094,0.066667,0,7779,1,5,6
9904277,,,31,0.080331,0.101945,22763.415009,0.014731,0.079545,0,7779,22,11,33
9904402,,,35,0.063931,0.081141,863.746389,0.001324,0.134503,0,7779,2,17,19
7257,,,32,0.078794,0.104827,4461.710471,0.004237,0.222222,0,7779,6,4,10
10030,,,31,0.086019,0.112082,24595.562298,0.007345,0.165242,0,7779,14,13,27
102229,,,30,0.097896,0.128314,282800.931492,0.006673,0.138105,0,7779,13,19,32
9911433,,,32,0.078027,0.10341,97643.477893,0.004727,0.110507,0,7779,9,15,24
9309285,,,1,1,1,3.831147,0.004622,0.142857,0,2984,7,1,8
9912547,,,31,0.085152,0.119981,662745.703461,0.028129,0.069471,0,7779,42,23,65
107044,,,31,0.081147,0.103325,9666.65769,0.000397,0.188889,0,11197,1,9,10
9609388,,,39,0.052469,0.06372,6703.469245,0.00724,0.102632,0,7779,11,9,20
9803467,,,34,0.068816,0.090133,9391.628141,0.002731,0.160714,0,7779,5,3,8
9811218,,,4,0.421053,0.53125,23666.155224,0.002001,0.071429,0,7360,4,4,8
108018,,,24,0.124243,0.14065,6582.169339,0.003018,0.095238,0,7779,6,9,15
209177,,,24,0.136731,0.167981,2321.457428,0.000988,0.196283,0,8843,2,40,42
9912421,,,40,0.049972,0.060294,7042.649389,0.003131,0.2,0,7779,6,5,11
1248,,,25,0.112304,0.142923,44483.541281,0.003906,0.228571,0,7779,5,10,15
9801427,,,5,0.354839,0.411111,13.4,0.000902,0.25,0,7504,2,2,4
9601247,,,3,0.5,0.590909,57.013939,0.00675,0.153846,0,6439,11,3,14
9606305,,,4,0.490909,0.611111,23894.383145,0.004591,0.113971,0,6438,8,9,17
9305320,,,0,0,0,0,0.004534,0.5,0,3600,3,0,3
9404294,,,0,0,0,0,0.005078,0.25,0,3598,4,0,4
9408343,,,5,0.342466,0.444667,4317.601972,0.009354,0.143939,0,2242,8,4,12
9409297,,,1,1,1,0,0.003569,0.333333,0,3607,1,2,3
9410321,,,3,0.567568,0.634921,1150.423771,0.007586,0.147436,0,3588,7,6,13
9412353,,,1,1,1,0.583333,0.004761,0.309524,0,3606,4,3,7
9502244,,,1,1,1,13.064394,0.005238,0.05,0,3604,4,1,5
9503241,,,5,0.41791,0.518452,116215.016683,0.014709,0.091133,0,2245,18,11,29
9504363,,,1,1,1,64.96692,0.010088,0.109524,0,3576,13,2,15
9505328,,,4,0.4,0.481061,4153.677334,0.012461,0.150735,0,3589,13,4,17
9505427,,,2,0.576923,0.633333,6346.086403,0.008118,0.141026,0,3603,9,4,13
9506344,,,2,0.75,0.833333,6018.668799,0.007809,0.208333,0,3577,5,4,9
9506422,,,3,0.466667,0.52381,997.409044,0.012126,0.095833,0,3586,15,1,16
9506440,,,1,1,1,1,0.004137,0.333333,0,3595,2,2,4
9507318,,,5,0.384615,0.454667,38191.224586,0.004561,0.125,0,3597,3,6,9
9508299,,,6,0.298039,0.365132,648.248691,0.00455,0.177778,0,3601,3,7,10
9509283,,,5,0.375546,0.445543,15325.449475,0.016029,0.105,0,3594,16,9,25
9509366,,,4,0.4,0.486111,1474.693454,0.005653,0.119048,0,3587,5,2,7
9509393,,,6,0.321586,0.388128,44851.353497,0.022627,0.14127,0,3578,30,6,36
9512319,,,29,0.087914,0.102692,273620.44584,0.017478,0.108902,0,7779,24,9,33
9605217,,,7,0.239865,0.274078,6.533333,0.00091,0.25,0,5986,2,2,4
9506279,,,1,1,1,0,0,0,0,11198,0,2,2
209078,,,27,0.105771,0.131096,0,0,0.472222,0,11199,0,9,9
2192,,,0,0,0,0,0.003128,0.3,0,8926,6,0,6
