Source,Target
11370,1002
11370,9808299
11370,9912236
11370,9803277
11370,3246
11370,2287
11370,9812472
11370,9902371
11370,9609331
11370,9909497
11370,9906394
11370,9212
11370,9805373
11370,9807423
9907307,9811472
9907307,9906434
9907307,9502363
9907307,9812471
9907307,9806471
9907307,9705244
9907307,9809594
9907307,9409255
9907307,9511388
9907307,9801326
9907307,9802300
11372,2065
11372,9912338
11372,9805283
11372,9909412
11372,9705477
11372,9906423
11372,9908492
11372,9612237
11373,9502291
11373,9712419
11373,9029
11373,9801383
11373,9405418
11373,10187
11373,9807259
11373,9603374
11373,9907431
9612398,9609400
9612398,9501373
9612398,9601302
11375,9807216
11375,9905475
11375,9905220
11375,2149
11375,9906209
11375,9810232
11375,9909355
11375,7181
11375,9909390
11375,9701381
11375,4208
11375,4049
11375,9803326
11375,4048
11375,9911524
11375,8155
11375,9804380
11375,9811390
11375,9606399
11376,2154
9612402,9608460
9612402,9611455
11379,9908227
11379,9711396
11379,5225
11379,4074
11379,9903502
11379,9906512
11379,9804403
11379,9912409
11379,9906551
11379,9711395
11379,6106
11379,9910491
11379,9812287
9907316,9806288
9907316,9808224
9907316,9812463
9907316,9712535
9907316,9902453
9907316,9808327
9907316,9812360
9907316,9901215
9907316,9808284
9907316,9905509
9907316,9701253
9907317,9807297
9907317,9808371
9907317,9809222
9907317,9711237
9907317,9708294
9907317,9612217
9907317,9606410
9907317,9705275
9907317,9802350
9907317,9803445
11382,9702304
11382,8070
11382,9707462
11382,9606215
11382,9609480
11382,9705417
11382,9805482
11382,6251
11382,9709356
11382,9609325
11382,9707278
11382,9803405
11382,9705328
11382,9606323
11382,9709364
11382,9801271
11382,9603386
11382,9803290
11382,9712542
9907319,9710336
9907319,9810457
9907319,9804294
9907319,9810442
9907319,9905292
9907319,9802391
9907319,9612313
9907319,9904413
9907319,9809438
9907319,9604387
9907319,9612359
9907319,9507378
9907319,9703349
9907319,9907255
9907319,9603404
9907319,9811257
9907319,9507386
9907319,9803451
9907319,9512252
9907319,9810240
9907319,9810500
9907319,9506374
9907319,9804359
9907319,9904396
9907319,9512396
9907319,9707482
9907319,9804252
9907319,9904378
9907319,9906270
9907319,9906527
9907319,9606370
9907319,9806308
9907319,9805289
9907319,9905390
9907319,9804274
9907319,9712499
9907319,9811316
9907319,9805303
9907319,9906296
9907319,9610233
9907319,9904250
9907319,9602281
9907319,9607292
9907319,9607421
9907319,9710335
9612408,9608433
9907321,9611297
9907321,9512348
9907321,9704212
9907321,9502335
9612410,9609209
9907323,9701296
9907323,9705409
9907323,9806226
9907323,9712496
9907323,9812261
9907323,9801297
9907323,9903367
9907323,9901384
9907323,9810426
9907323,9701260
9907323,9903285
11388,7360
11388,9907521
11388,8004
11388,9910215
11388,8009
11388,8273
11388,8018
11388,3224
11388,9903428
11388,9904286
11388,9812384
11388,8226
11388,9808419
11388,9905316
11388,9912358
11388,9802356
11388,9707445
11388,9906486
11388,9712201
11388,9911418
11388,2171
11388,9704253
11389,9703232
11389,9704452
11389,9904310
11389,9907559
11389,9703209
11389,6174
9907326,9710447
9907326,9712283
9907326,9607485
9907326,9712303
11391,9811472
11391,11025
11391,9507316
11391,9906357
11391,9705244
9907328,9602326
9907328,9812360
9907328,9811337
9907328,9802254
9907328,9811350
9907328,9811353
9907328,9811291
9907328,9811356
9907328,9701381
9907328,9906400
9907328,9906480
9907328,9505385
9907328,9811501
9907328,9804398
9907328,9807344
9907328,9907272
9907328,9811378
9907328,9710389
9907328,9811448
9907328,9906234
9907328,9811323
9907328,9812221
9907328,9809406
9612417,9511397
9612417,9507319
11394,9909419
11394,9903502
11394,9903503
11394,9811473
11394,1043
11394,9910550
11394,9908248
11394,2209
11394,9711395
11394,9711396
11394,9704358
11394,3185
11394,9905448
11394,6059
11394,10156
11394,9906478
11394,9909296
11394,1318
11394,9808444
11394,9812287
11394,3140
11394,9909574
11394,1095
11394,9810509
11394,9910351
11394,1104
11394,9810514
11394,9903359
11394,9908310
11394,9908314
11394,9910491
11394,9605342
11394,9906512
11394,9906555
11394,2277
11394,4074
11394,9904353
11394,5228
11394,9910254
11394,4207
11394,9804273
11394,9804403
11394,9908212
11394,9906551
11394,4095
11394,3327
9907331,9811456
9907331,9801409
9907331,9712516
9907331,9803333
9907331,9605325
9907331,9904301
9907331,9801425
9907331,9803218
9907331,9607383
9907331,9809498
9907331,9811355
9907331,9505242
9907331,9610271
9907331,9811427
9907331,9906345
9907331,9711339
9907331,9807341
9907331,9812338
9907331,9507378
9907331,9808244
9907331,9609462
9907331,9807479
9907331,9608441
11396,9903363
11396,8004
11396,11337
11396,9355
11396,5181
11396,8334
11396,6032
11396,7313
11396,8018
11396,9602211
11396,9509204
11396,7320
11396,9810457
11396,8056
11396,8222
11396,9809311
11396,8226
11396,10275
11396,8273
11396,6056
11396,9902371
11396,9903402
11396,9197
11396,11055
11396,9901362
11396,8190
11396,9321
11396,11064
11396,2171
11396,9212
11396,8298
11396,9155
9907333,9907264
9907333,9902437
9907333,9710214
9907333,9808421
9907333,9707291
9907333,9610269
9907333,9805389
9907333,9701422
9907333,9511397
9907335,9906434
9907335,9801412
9907335,9802405
9907335,9904408
9907335,9512380
9907335,9705244
9907335,9608365
9907335,9701278
9907335,9802300
11400,1253
11400,9903477
9907337,9809346
9907337,9612453
9907337,9605223
9907337,9906538
9907337,9812413
9907337,9706530
9907337,9712506
9907337,9805261
9907337,9701360
9907337,9712434
9907337,9709267
9907337,9703422
9907337,9902231
9907337,9810393
9907337,9711258
9907337,9706274
9907337,9809340
9907337,9806205
9907337,9706207
9907337,9802277
9612426,9608224
9612426,9605408
9612426,9607298
9612426,9609444
9612426,9607397
9612426,9510424
9612426,9607487
9612426,9507378
9612426,9610479
9902235,9701313
9902235,9804294
9902235,9811457
9902235,9712398
9902235,9811471
9902235,9806360
9902235,9801298
9902235,9607447
9902235,9810520
9902235,9901278
9902235,9806501
9902235,9808289
9902235,9802405
9902235,9708326
9902235,9808487
9902235,9901288
9902235,9802300
9902235,9806471
9902235,9608365
9902235,9809526
9902235,9812471
9902235,9711377
9902235,9804412
9902235,9801406
9907340,9804403
9907340,9906340
9907340,9609465
9907340,9905337
9907340,9806219
9907340,9903292
9907340,9609309
9612429,9507319
9612429,9610243
9612429,9611284
9612429,9511397
9612429,9606279
9907342,9503328
9907342,9702210
9907342,9704414
9907342,9508233
9907342,9901385
9907342,9603290
9907342,9902268
9907342,9504250
9907342,9704398
9907343,9803473
9907343,9906257
9907344,9708272
9907344,9811440
9907344,9804339
9907344,9809525
9907344,9711414
9907344,9901209
9907344,9802251
9907344,9811356
9907344,9612397
9907344,9703436
9907344,9708495
9907346,9705221
9907346,9705413
9907346,9808233
9907346,9702443
9907346,9801260
9907346,9803501
9907346,9704207
9907346,9710288
9907346,9904280
9907346,9603218
9907346,9812277
9907346,9806358
9907346,9611433
9907346,9806424
9907346,9706522
9907346,9905563
9907346,9809567
9907346,9705477
9612435,9611426
9612435,9603397
9612435,9612318
9612436,9505248
9612436,9502211
9612436,9604244
9612436,9601382
9612436,9608307
9612436,9607401
9612436,9603307
9612436,9608221
9612436,9512383
9612437,9603208
9907350,9512336
9907350,9809480
9907350,9601356
9907350,9604388
9907350,9611213
202239,11104
202239,9810308
202239,9904310
202239,107014
202239,9605319
202239,9603208
202239,1098
202239,9802445
202239,1296
202239,9911315
202239,12052
202239,109230
202239,103065
202239,9905242
202239,2076
202239,9812256
202239,9707235
202239,9809381
202239,109030
202239,9704231
202239,8041
202239,9907559
202239,202030
202239,111089
202239,9901362
202239,9812276
202239,9907510
202239,102264
202239,9702393
202239,9906366
9907352,9812364
9907352,9803406
9907353,9610280
9907353,9812258
9907353,9710462
9907353,9807400
9907353,9811276
9907353,9811518
208026,11307
208026,9350
208026,111432
208026,110089
208026,112074
208026,102234
208026,205261
208026,206162
208026,205241
208026,112216
208026,204253
208026,106139
208026,202058
208026,104221
208026,3038
208026,11251
208026,110307
208026,9912231
208026,202218
208026,12075
208026,205295
208026,9804400
208026,107186
208026,105139
208026,207348
208026,9904245
208026,105080
208026,109172
208026,206077
208026,204286
9907355,9905568
9907355,9712368
9907355,9903298
9907355,9902467
9907355,9810277
9907355,9812489
9907355,9804398
9907355,9807344
9907355,9902323
9907355,9903476
9907355,9806263
9907355,9906266
9907355,9903451
9907355,9906234
9907355,9905311
9612444,9607372
9612444,9603292
9612444,9606411
9612444,9507212
9612444,9606221
111130,9903308
111130,108085
111130,9703351
111130,9705208
111130,9706281
111130,103258
111130,111131
111130,9910428
111130,9909469
111130,2108
111130,11247
9907358,9805361
9907358,9611251
9907358,9506359
9907358,9709512
9907358,9709289
9907358,9901453
9907358,9710415
9907359,9804282
9907359,9811498
9907360,9806279
9907360,9711307
9907360,9812236
9907360,9901389
9907360,9807501
9907360,9707409
9907360,9810457
9907360,9803391
9907360,9806236
9907360,9906206
9907360,9705442
9907360,9902371
9907360,9902308
9907360,9807336
9907360,9711401
9907360,9903402
9907360,9610544
9907360,9708456
9907360,9903220
9907360,9806366
9907360,9602299
9907360,9711357
9907360,9901246
9907360,9905215
9907361,9807399
9907361,9803273
9907361,9809402
9907361,9811258
9907361,9903230
9907361,9705231
9907362,9809217
9907362,9902407
9907362,9902467
9907362,9903479
9907362,9905415
9907362,9510376
9907362,9812489
9907362,9810410
9907362,9906327
9907362,9903407
9907362,9807344
9907362,9903400
9907362,9902323
9907362,9806292
9907362,9812349
9907362,9806263
9907362,9904504
9907362,9906266
9907362,9906234
9907362,9905311
9612451,9610410
9612451,9510252
9612453,9606263
9612453,9605223
9907366,9707464
9907366,9709261
9907366,9905348
9907366,9503464
9907366,9706292
9907366,9810253
9907366,9808223
9907368,9903376
9907368,9810321
9907368,9710451
9907368,9711307
9907368,9708421
9907368,9806279
9907368,9708456
9907368,9803210
9907368,9703275
9907368,9707409
9612457,9511392
9612457,9610426
9612457,9610493
9612457,9603271
9612457,9609258
9612457,9502348
9612457,9504333
9612457,9504334
9612457,9610351
9907370,9803457
9907370,9806278
9907370,9802409
9907370,9610283
9907370,9705292
9907370,9705453
9907370,9707385
9907370,9703248
9907370,9707251
9907370,9805332
9907370,9606217
9907370,9712372
9907370,9512380
9907370,9903453
9907370,9612446
9612459,9512298
208044,201148
9907373,9902280
9907373,9905505
9907373,9812354
9907373,9607459
9907375,9803265
9907375,9704244
9907375,9803262
9907375,9704305
9907375,9709400
9907375,9805498
9907375,9705341
9907375,9702350
9907376,9807276
9907376,9612237
9907377,9811489
9907377,9705442
9907377,9804451
9907377,9903220
9907377,9604406
9907377,9906233
9907377,9802441
9907377,9704457
9907377,9505245
9907377,9902201
9907378,9502338
9907378,9510377
9907378,9610266
9907378,9705467
9907378,9512380
9907378,9808442
9509431,9410330
9509431,9503396
9907382,9807216
9907382,9710209
9907382,9807266
9907382,9810329
9907382,9810543
9907382,9708366
9907382,9707215
9612471,9610494
9612471,9611231
9907385,9812529
9907385,9808242
9907385,9608407
9907385,9806522
9907385,9905323
9907385,9703357
9907385,9606238
9907385,9711391
9907386,9812272
9907386,9711362
9907386,9510403
9907386,9711301
9907386,9706247
9907386,9707416
9907386,9608314
9907386,9609503
9907386,9512380
9907386,9903535
9907387,9904344
9907387,9803445
9907387,9905310
9907389,9906545
9907389,9705442
9907389,9809321
9907389,9506329
9907389,9805250
9907389,9906319
9612478,9608256
9612478,9605319
9907391,9407344
9907391,9603314
9907391,9505397
9907391,9506374
9907391,9805303
9907391,9606312
9907391,9903305
9907391,9604351
9907391,9512303
9907392,9806404
9907392,9901222
9907392,9806344
9907392,9707466
9907392,9802290
9907392,9906222
9907392,9903358
9907392,9903282
9907392,9901331
9907392,9904277
9907392,9703417
9907392,9705466
9907392,9803389
9907392,9905566
9907392,9803445
9907393,9602378
9907393,9901317
9602326,9505385
9602326,9507371
9602326,9507348
9602326,9511221
9602326,9505275
9612483,9612313
9612483,9505397
9612483,9612421
9612485,9601360
9612485,9512225
9612485,9609449
9612486,9511397
9907399,9904225
9907399,9904259
9907399,9905220
9907399,9906469
9907399,9810408
9907399,9809481
9907399,9705451
9907399,9807216
9907399,9812273
9907399,9805238
9907399,9811352
9907399,9705339
9907399,9903262
9907399,9807525
9907400,9807216
9907400,9708483
9907400,9905381
9907400,9809415
9907400,9901320
9907400,9903273
9907400,9812426
9907400,9904395
9907400,9901228
9907400,9906481
9907400,9808272
9907400,9810328
9907400,9810491
9907400,9812344
9907400,9808277
9907400,9904279
9907400,9902392
9907400,9711259
9907400,9901245
9907400,9906281
9907400,9808293
9612489,9602272
9612489,9405218
9612489,9512203
9612489,9611239
9612489,9505224
9612489,9412265
9612489,9604363
9612489,9510207
9612489,9507253
9612489,9610492
9612489,9506452
9612489,9512213
9612489,9605336
9612489,9504219
9612489,9502300
9612489,9411229
9612489,9603359
9612490,9608230
9612490,9603238
9612490,9608264
9612490,9507378
9612490,9612334
9612490,9606415
9612490,9601392
9612490,9603336
9612490,9511218
9612490,9605460
9612490,9603310
9612490,9607286
9612490,9612376
9612490,9607225
9612490,9609434
9612490,9606364
9612490,9608415
9612491,9610515
9612491,9604438
9612491,9603239
9612491,9605256
9612491,9604202
9612491,9507437
9612491,9503358
11293,11214
11293,7082
11293,11146
11293,9806374
11293,9806381
9612493,9605440
9612493,9603376
9612493,9606323
9612493,9602206
9612493,9603386
9612493,9512446
9612493,9603391
9907409,9806368
9907409,9711427
9907409,9801322
9907409,9612235
9907409,9804332
9907409,9812366
9907409,9806482
9907409,9901331
9907409,9806357
9907409,9805208
9907409,9803389
9907409,9905566
9907414,9905281
9907414,9809470
9907414,9805366
9907414,9712319
9907414,9706331
9907414,9904236
9907414,9702381
9907414,9706542
9907414,9811357
208089,9807361
208089,9807426
208089,9902339
208089,205061
208089,12075
208089,9807371
208089,205261
208089,204314
208089,204253
208089,205022
208089,106207
208089,9809376
208089,9912225
208089,9911458
208089,206308
208089,112101
208089,204265
208089,12203
208089,109172
208089,207348
208089,9602398
208089,205241
208089,111418
208089,205053
208089,204286
9907419,9704202
9907419,9804372
9907420,9812449
9907420,9712395
9907420,9902375
9907420,9703432
9907420,9805225
9907420,9802411
9907420,9710223
9907420,9812336
9907420,9806356
9907420,9802357
9907420,9501232
9907420,9903512
9907420,9902361
9907420,9804379
9907420,9903228
9907421,9803440
9907421,9904257
9907421,9811267
9907421,9710565
9907421,9901350
9907421,9902267
9907421,9901404
9907421,9712493
9907421,9805343
9907422,9704448
9907422,9606211
9907422,9811308
9907422,9803277
9907422,9902443
9907422,9712271
9907422,9808312
9907422,9904235
9907422,9808468
9907422,9904491
9907422,9904348
9907422,9807262
9907422,9808287
9907422,9710368
9907422,9902434
9907422,9805349
9907422,9607400
9907422,9511402
9907422,9806315
9907422,9712428
9907422,9812472
9907422,9906362
9907422,9511292
9907422,9807275
9907423,9811296
9907423,9708483
9907423,9906469
9907423,9904297
9907423,9907372
9907423,9806540
9907423,9808270
9907423,9909231
9907423,9807216
9907423,9806387
9907423,9905458
9907423,9910387
9907423,9909461
9907423,9805272
9907423,9901401
9907423,9702243
9907423,9808293
9907424,9806444
9907424,9803327
9907425,9907360
9907425,9904209
9907425,9705442
9907425,9810457
9907425,9806279
9907425,9708456
9907425,9904393
9907425,9812236
9907426,9804274
9907426,9812357
9907426,9605385
9907426,9804252
9907426,9811470
9907426,9809468
9907427,9612313
9907427,9804274
9907427,9804252
9907427,9805303
9907428,9602433
9907428,9709252
9907428,9809319
9907428,9812230
9907428,9901351
9907428,9809352
9907428,9602378
9907428,9612363
9907428,9709356
9907428,9804208
9907428,9608472
9907428,9710451
9907428,9611239
9907428,9701336
9907428,9903257
9907428,9604232
9907428,9605340
9907428,9606385
9907428,9901246
9907429,9605376
9907429,9902356
9907429,9611350
9907429,9807529
9907429,9805338
9907429,9704207
9907430,9802290
9907430,9902324
9907430,9803445
9907430,9612454
9907430,9904244
9907430,9806394
9907430,9810286
9907430,9803389
9907430,9905566
9907430,9811423
9907431,9903328
9907431,9905249
9907431,9904258
9907431,9610467
9907431,9812357
9907431,9801383
9907431,9701308
9907431,9608407
9907431,9612284
9907431,9710222
9907431,9504431
9907431,9905379
9907431,9703319
9907431,9512442
9907431,9411260
9907431,9606238
9907432,9505248
9907432,9901254
9907432,9712392
9907432,9808265
9907432,9903435
9907432,9907212
9907432,9904335
9907432,9709395
9907432,9712277
9907432,9712535
9907432,9610540
9907432,9807327
9907432,9808224
9907432,9804464
9907432,9811363
9907432,9901289
9907432,9707435
9907432,9811500
9907432,9812463
9907432,9808304
9907432,9712520
9907432,9606388
9907432,9907383
9907432,9810232
9907432,9712249
9907434,9807536
9907434,9806337
9907434,9811234
9907434,9903289
9907434,9901293
9907434,9511342
9907434,9806301
9907435,9811296
9907435,9807216
9907435,9810501
9907435,9903302
9907435,9809481
9907435,9803244
9907435,9712493
9907435,9808270
9907435,9803440
9907435,9805262
9907435,9803415
9907435,9805272
9907436,9706339
9907436,9612260
9907436,9710521
9907436,9811481
9907436,9803306
9907436,9707326
9907436,9805327
9907438,9807216
9907438,9703410
9907438,9903476
